date,CHSI2__0,NASI2__0,EADM7__0,SCLM7__0,CLKM7__0,VALI2__0,NAPM7__0,DLDI4__0
7660,111,3.25,117,46.4,67,4.02,44.6,49.2
7661,111,3.25,117,46.5,66.9,3.99,44.6,48.9
7662,111,3.25,117,46.7,66.9,3.96,44.6,48.9
7663,111,3.23,117,46.6,66,3.96,44.6,48.9
7664,111,3.25,117,46.8,66.7,3.93,44.6,48.9
7665,111,3.25,118,46.6,66.7,3.9,44.6,49.2
7666,111,3.23,116,46.6,67,3.93,44.6,49.2
7667,111,3.28,117,46.8,67.1,3.93,44.6,48.5
7668,111,3.25,117,46.8,66.7,3.9,44.6,48.5
7669,111,3.26,117,46.8,64.9,3.99,44.6,48.7
7670,110,3.25,117,46.8,64.4,3.93,44.6,48.7
7671,110,3.25,117,46.8,64.2,3.99,44.6,48.9
7672,110,3.26,117,46.6,63.8,4.02,44.6,48.9
7673,110,3.27,118,46.6,63.2,4.02,44.6,49.1
7674,110,3.26,117,46.7,62.8,4.11,44.6,49.1
7675,110,3.27,117,46.6,63,3.99,44.6,48.9
7676,110,3.26,117,46.6,62.6,3.96,44.6,48.9
7677,109,3.26,117,46.5,62.6,4.05,44.6,48.9
7678,110,3.26,117,46.6,62.1,4.02,44.6,48.9
7679,110,3.28,117,46.5,62.3,4.05,44.6,49.4
7680,110,3.29,117,46.6,62.3,4.11,44.6,49.4
7681,110,3.29,117,46.6,62.4,4.14,42.8,48.8
7682,110,3.29,117,46.7,62.4,3.99,42.8,48.8
7683,110,3.28,117,46.6,62.8,3.87,42.8,48.7
7684,110,3.23,118,46.6,63.3,3.9,42.8,48.7
7685,110,3.26,117,46.6,63,3.87,42.8,47.9
7686,110,3.27,117,46.5,62.8,3.73,42.8,47.9
7687,110,3.27,117,46.6,63,3.27,42.8,47.7
7688,110,3.26,117,46.7,62.8,2.98,42.8,47.7
7689,110,3.24,117,46.6,62.6,2.87,42.8,47.4
7690,110,3.28,117,46.6,61.3,2.98,42.8,47.4
7691,109,3.26,116,46.6,59.7,2.56,42.8,47.2
7692,110,3.29,116,46.6,57.8,2.48,42.8,47.2
7693,110,3.26,116,46.6,57.7,2.34,42.8,47.5
7694,110,3.28,115,46.5,57.5,2.32,42.8,47.5
7695,110,3.25,115,46.6,57.2,2.34,42.8,47.5
7696,110,3.28,115,46.5,56.9,2.32,42.8,47.5
7697,109,3.28,115,46.4,56.9,2.45,42.8,47.5
7698,109,3.29,115,46.4,57,2.45,42.8,47.5
7699,109,3.28,115,46.4,56.9,2.45,42.8,47.8
7700,109,3.29,115,46.4,56.6,2.19,42.8,47.8
7701,109,3.29,115,46.3,56.4,2.73,42.8,47.5
7702,109,3.26,114,46.4,56.5,2.81,42.8,47.5
7703,109,3.24,114,46.3,56.8,2.81,42.8,47.5
7704,109,3.25,114,46.4,56.5,2.84,42.8,47.5
7705,109,3.23,113,46.4,56.5,3.04,42.8,47.4
7706,109,3.23,113,46.1,56.5,3.1,42.8,47.4
7707,109,3.23,113,46.2,56.8,3.13,42.8,49.3
7708,109,3.25,112,46.2,57,3.33,42.8,49.3
7709,108,3.22,112,46.3,57.6,3.39,42.8,49.3
7710,108,3.23,111,46.2,58.1,3.45,42.8,49.3
7711,108,3.22,111,46.3,57.9,3.54,42.8,49.3
7712,108,3.2,109,46.3,57.5,3.63,42.8,49.3
7713,108,3.22,109,46.3,57.6,3.51,42.8,48.9
7714,108,3.25,108,46.1,57.6,3.48,42.8,48.9
7715,108,3.24,108,46.3,57.6,3.63,42.8,49.2
7716,108,3.25,108,46.2,57.7,3.67,42.8,49.2
7717,108,3.24,108,46.1,57.6,3.79,42.8,49
7718,108,3.29,108,46.1,57.7,3.91,42.8,49
7719,107,3.26,107,46.2,58.8,4.01,42.8,49.2
7720,107,3.27,108,46.2,58.1,4.17,42.8,49.2
7721,107,3.27,106,46,57.1,4.52,42.8,49.2
7722,107,3.26,106,46,57.8,4.59,42.8,49.2
7723,106,3.27,106,46.1,57.8,4.96,42.8,49.2
7724,106,3.28,106,46,58.2,5.07,42.8,49.2
7725,105,3.28,106,46,58.2,5.26,42.8,49.2
7726,105,3.28,106,45.9,57.7,5.57,42.8,49.2
7727,105,3.28,106,46.1,58.2,5.69,42.8,48.8
7728,104,3.27,106,45.9,58.2,5.69,42.8,48.8
7729,104,3.26,106,46,58.2,5.72,42.8,49
7730,104,3.27,106,45.9,58.3,5.92,42.8,49
7731,103,3.23,106,46,58.2,5.88,42.8,49.1
7732,103,3.23,106,45.9,58.1,5.96,42.8,49.1
7733,103,3.24,106,46,58.2,5.96,42.8,48.4
7734,103,3.23,106,46,58.2,6.04,42.8,48.4
7735,103,3.24,107,46.1,58.2,6.08,42.8,48.3
7736,103,3.23,107,46,58.2,6.12,42.8,48.3
7737,103,3.22,107,46,58.2,6.12,42.8,48.5
7738,102,3.23,107,46.1,58.4,6.12,42.8,48.5
7739,102,3.2,108,46.3,58.3,6.12,42.8,48.3
7740,102,3.21,108,46.1,58.3,6.2,42.8,48.3
7741,102,3.22,107,46.1,58.3,6.2,42.8,48.4
7742,101,3.25,107,46,58.3,6.28,42.8,48.4
7743,101,3.25,108,46.1,58.4,6.28,42.8,48.2
7744,101,3.24,107,46.2,58.8,6.2,42.8,48.2
7745,101,3.24,108,46.1,58.8,6.45,42.8,48.4
7746,101,3.25,107,46.1,58.3,6.57,42.8,48.4
7747,100,3.26,108,46.2,58.8,6.61,42.8,48.3
7748,100,3.26,107,46.1,57.6,6.65,42.8,48.3
7749,101,3.26,107,46.2,58.9,6.7,42.8,48.3
7750,100,3.26,108,46.4,58.4,6.74,42.8,48.3
7751,100,3.26,108,46.3,58.5,6.78,42.8,48.3
7752,100,3.26,108,46.4,58.4,6.91,42.8,48.3
7753,101,3.26,108,46.2,58.4,6.86,42.8,48.3
7754,100,3.26,108,46.5,58.4,6.95,42.8,48.3
7755,101,3.21,108,46.4,58.4,7.03,42.8,48.4
7756,101,3.23,109,46.4,58.4,7.08,42.8,48.4
7757,101,3.21,109,46.4,58.3,7.12,42.8,47.4
7758,101,3.19,109,46.4,58.4,6.95,42.8,47.4
7759,101,3.19,109,46.5,58.3,7.12,42.8,46.9
7760,101,3.18,110,46.6,59,7.12,42.8,46.9
7761,101,3.17,111,46.5,58.7,7.08,42.8,46.8
7762,101,3.17,111,46.5,58.5,7.08,42.8,46.8
7763,101,3.19,111,46.5,58.5,7.08,42.8,46.7
7764,101,3.2,112,46.5,58.3,7.12,42.8,46.7
7765,101,3.21,112,46.4,57.9,7.08,42.8,46.9
7766,101,3.2,112,46.4,57.9,6.61,42.8,46.9
7767,101,3.18,112,46.4,57.7,6.53,42.8,46.8
7768,101,3.2,114,46.3,57,6.24,42.8,46.8
7769,101,3.21,113,46.2,56.1,6.12,42.8,46.9
7770,101,3.22,113,46.3,54.7,6.04,42.8,46.9
7771,101,3.22,113,46.2,54.9,5.96,42.8,46.3
7772,102,3.22,113,46.3,55.4,5.84,42.8,46.3
7773,101,3.21,113,46.1,54.7,5.8,42.8,46.3
7774,102,3.21,113,46.3,54.1,5.72,42.8,46.3
7775,102,3.21,113,46.1,54.5,5.65,42.8,46.2
7776,102,3.23,114,46.1,52,5.61,42.8,46.2
7777,102,3.2,113,46,50.8,5.53,42.8,46.2
7778,103,3.18,113,46.1,50.3,5.38,42.8,46.2
7779,103,3.19,114,46.1,50.2,5.26,42.8,46.1
7780,103,3.19,114,46,49.8,5.03,42.8,46.1
7781,104,3.17,113,46.1,51.2,4.85,42.8,45.8
7782,104,3.18,113,46,51,4.7,42.8,45.8
7783,104,3.17,113,46.1,51.2,4.56,42.8,46
7784,104,3.17,113,46.1,52,4.33,42.8,46
7785,104,3.2,112,46,52.5,4.33,42.8,45.8
7786,104,3.18,111,46.1,52.9,4.07,42.8,45.8
7787,104,3.22,111,46.1,52.9,3.85,42.8,46
7788,105,3.23,110,46.1,52.9,3.85,42.8,46
7789,105,3.22,109,46.1,52.6,3.88,42.8,45.8
7790,105,3.22,109,46,52.8,3.73,42.8,45.8
7791,105,3.18,108,46,53,3.67,42.8,45.8
7792,105,3.2,108,45.8,51.7,2.93,42.8,45.8
7793,105,3.22,107,45.9,53.2,3.51,42.8,45.8
7794,105,3.24,107,45.9,53.3,3.73,42.8,45.8
7795,105,3.23,107,45.8,52.6,3.36,42.8,45.5
7796,102,3.23,107,45.8,53.2,3.39,42.8,45.5
7797,105,3.22,107,45.7,53.3,3.36,42.8,45.6
7798,105,3.22,106,45.8,53.5,3.33,42.8,45.6
7799,105,3.23,106,45.8,53.5,3.3,42.8,45.5
7800,105,3.25,106,45.6,53.8,3.33,42.8,45.5
7801,105,3.22,106,45.4,53.8,3.3,42.8,45.8
7802,105,3.21,106,45.5,52.5,3.3,42.8,45.8
7803,105,3.2,105,45.7,52.6,3.24,42.8,45.5
7804,104,3.21,105,45.5,52.9,3.27,42.8,45.5
7805,104,3.21,104,45.6,52.5,3.42,42.8,45.6
7806,104,3.21,104,45.7,51.7,3.16,42.8,45.6
7807,103,3.19,104,45.5,52.2,4.67,42.8,45.6
7808,103,3.22,102,45.7,53.2,4.61,42.8,45.6
7809,103,3.2,101,45.6,53.3,4.59,42.8,45.9
7810,103,3.24,102,45.7,53.2,4.67,42.8,45.9
7811,102,3.25,102,45.7,53.2,4.67,42.8,45.9
7812,102,3.23,101,45.6,53,4.41,42.8,45.9
7813,102,3.24,101,45.6,52.9,4.61,42.8,46
7814,102,3.22,100,45.7,52.9,4.84,42.8,46
7815,101,3.24,100,45.5,53,4.61,42.8,45.9
7816,101,3.26,99.8,45.5,53,4.79,42.8,45.9
7817,101,3.26,100,45.5,52.9,4.61,42.8,45.8
7818,100,3.26,100,45.5,52.9,4.61,42.8,45.8
7819,100,3.26,100,45.6,53.7,4.96,42.8,45.8
7820,99.8,3.25,99.7,45.4,53,4.87,42.8,45.8
7821,99.5,3.26,99.3,45.5,53.7,4.87,42.8,46
7822,99.5,3.26,99.3,45.5,53.2,4.96,42.8,46
7823,99.1,3.27,99.9,45.5,53.2,4.96,42.8,46.1
7824,98.6,3.27,99.5,45.3,53.2,5.04,42.8,46.1
7825,98.7,3.27,99.5,45.4,53.6,4.98,42.8,46
7826,97.7,3.24,99.5,45.2,53,4.98,42.8,46
7827,98.6,3.25,99.5,45.4,52.9,4.98,42.8,46
7828,97.8,3.24,99.5,45.3,52.9,4.96,42.8,46
7829,97.6,3.24,99.2,45.4,52.8,4.98,42.8,46.1
7830,97.3,3.22,99.4,45.4,53.5,4.93,42.8,46.1
7831,97,3.23,99.4,45.4,53,5.01,42.8,46
7832,96.1,3.22,100,45.4,52.9,5.21,42.8,46
7833,96.5,3.23,100,45.3,52.9,5.27,42.8,46.2
7834,96.3,3.27,100,45.5,52.9,5.35,42.8,46.2
7835,96.3,3.28,100,45.5,53.6,5.61,42.8,46.1
7836,96.2,3.25,101,45.5,53.7,5.35,42.8,46.1
7837,95.8,3.25,101,45.5,53.7,5.44,42.8,46
7838,95.2,3.22,100,45.5,53.9,5.47,42.8,46
7839,95.2,3.23,100,45.4,53.9,5.38,42.8,45.8
7840,95.1,3.24,101,45.4,53.6,5.38,42.8,45.8
7841,95,3.25,100,45.4,54,5.3,42.8,45.9
7842,94.8,3.27,101,45.4,54,5.49,42.8,45.9
7843,94.5,3.27,101,45.3,54.3,5.69,42.8,45.8
7844,94.5,3.26,101,45.4,53.9,5.58,42.8,45.8
7845,94.5,3.25,100,45.4,54.3,5.75,42.8,45.6
7846,94.3,3.28,100,45.4,53.7,5.72,42.8,45.6
7847,94.2,3.28,101,45.4,53.5,5.63,42.8,45.5
7848,94.4,3.28,101,45.8,53.6,5.72,42.8,45.5
7849,94.2,3.29,100,45.6,53.5,5.63,42.8,46.3
7850,94.2,3.29,101,45.6,54.2,5.61,42.8,46.3
7851,94.2,3.27,101,45.7,54,5.66,42.8,46.4
7852,94.2,3.25,101,45.9,54.5,5.69,42.8,46.4
7853,94.2,3.26,100,45.8,54.3,5.63,42.8,46.5
7854,93.7,3.26,101,45.9,53.7,5.86,42.8,46.5
7855,94,3.25,101,46,53.7,5.66,42.8,46.6
7856,94,3.27,100,45.9,54.3,5.72,42.8,46.6
7857,93.9,3.24,100,46,53.9,5.55,42.8,47
7858,93.8,3.26,100,46.1,53.5,5.41,42.8,47
7859,94.5,3.26,100,46.3,53.5,5.47,42.8,46.9
7860,94.2,3.23,101,46.3,53.6,4.56,42.8,46.9
7861,94.2,3.23,100,46.2,53.6,5.18,42.8,47.3
7862,94.1,3.24,100,46.3,54.3,5.21,42.8,47.3
7863,93.9,3.26,100,46.4,54,5.21,42.8,47.4
7864,93.9,3.24,101,46.2,54,5.21,42.8,47.4
7865,93.6,3.26,101,46.1,53.5,5.32,42.8,47.7
7866,93.6,3.25,101,46.1,53.7,5.38,42.8,47.7
7867,93.6,3.28,101,46.3,53.7,5.47,42.8,47.9
7868,93.6,3.28,101,46.2,53.7,5.52,42.8,47.9
7869,93.6,3.29,102,46.1,53.7,5.49,42.8,47.6
7870,93.3,3.29,101,46.1,53.9,5.63,42.8,47.6
7871,93.7,3.29,101,46.1,54,5.72,42.8,47.5
7872,93.7,3.28,101,46,53.7,5.63,42.8,47.5
7873,93.6,3.28,101,46,53.7,5.72,42.8,47.4
7874,93.6,3.26,101,46,53.3,5.72,42.8,47.4
7875,93.6,3.27,101,45.8,53.3,5.78,42.8,47.6
7876,93.7,3.24,101,45.9,53,5.72,42.8,47.6
7877,93.8,3.28,101,45.8,53.2,5.61,42.8,47.3
7878,93.5,3.25,101,45.7,52.3,5.41,42.8,47.3
7879,93.8,3.23,101,45.7,52.6,5.47,42.8,46.6
7880,93.7,3.27,101,45.9,53.5,5.44,42.8,46.6
7881,93.9,3.26,101,46,52.9,5.21,42.8,47.3
7882,93.9,3.27,102,45.7,52.6,5.21,42.8,47.3
7883,93.8,3.26,102,45.7,52.6,5.07,42.8,47.3
7884,93.5,3.23,101,45.5,52.5,5.07,42.8,47.3
7885,93.8,3.23,100,45.5,52.8,5.1,42.8,47.5
7886,93.7,3.27,101,45.5,53,5.15,42.8,47.5
7887,93.5,3.28,101,45.5,53,5.44,42.8,47.6
7888,93.9,3.28,101,45.5,53.2,5.47,42.8,47.6
7889,94,3.28,101,45.4,53.2,5.47,42.8,48
7890,94,3.29,101,45.4,53,5.66,42.8,48
7891,94.2,3.28,101,45.3,53,5.66,42.8,47.9
7892,94.1,3.26,101,45.4,53.2,5.8,42.8,47.9
7893,94.1,3.27,101,45.4,53,5.92,42.8,47.9
7894,93.9,3.27,101,45.3,53.2,6,42.8,47.9
7895,93.8,3.24,101,45.2,53.2,5.97,42.8,47.9
7896,94.1,3.28,101,45.2,53.5,6,42.8,47.9
7897,94.1,3.29,100,45.3,53.5,5.94,42.8,47.9
7898,94.3,3.25,100,45.2,53.5,6.27,42.8,47.9
7899,94.2,3.24,101,45,52.9,6,42.8,47.9
7900,94,3.23,100,45.3,53.5,5.97,42.8,47.9
7901,94.3,3.23,100,45.3,53.5,5.94,42.8,46.4
7902,94.1,3.21,101,45.3,53,6.15,42.8,46.4
7903,94.5,3.22,100,45.2,53.2,5.89,42.8,45.5
7904,94.5,3.21,100,45.3,53.2,5.8,42.8,45.5
7905,94.3,3.19,100,45.2,53.2,5.78,42.8,45.7
7906,94.6,3.19,101,45.3,53,5.94,42.8,45.7
7907,94.3,3.18,100,45.3,53,6,42.8,45.3
7908,94.2,3.2,100,45.2,53,6.08,42.8,45.3
7909,94.5,3.21,101,45.3,53.2,6.27,42.8,45.5
7910,94.6,3.23,100,45.1,53,6.47,42.8,45.5
7911,93.9,3.24,100,45.2,53.2,6.7,42.8,45.2
7912,94,3.23,100,45.1,53.2,6.78,42.8,45.2
7913,93.7,3.23,100,45.1,53.2,6.78,42.8,45.1
7914,93.9,3.22,100,45.1,53.2,6.82,42.8,45.1
7915,93.9,3.22,100,45.1,53.3,6.94,42.8,45.1
7916,93.8,3.22,100,45,53.5,6.86,42.8,45.1
7917,93.7,3.23,100,45,53.6,6.86,42.8,45.1
7918,93.9,3.24,100,45,53.5,6.94,42.8,45.1
7919,93.8,3.18,100,45,52.9,6.9,42.8,45.1
7920,93.6,3.23,100,45,53.3,6.86,42.8,45.1
7921,93.5,3.22,100,45,53.2,6.94,42.8,45.1
7922,93.7,3.23,101,45.2,53.7,6.86,42.8,45.1
7923,93.7,3.22,101,45.1,53.3,7.18,42.8,45
7924,93.6,3.22,101,45.2,53.9,6.9,42.8,45
7925,94,3.2,101,45.1,54.3,6.98,42.8,44.3
7926,93.9,3.22,102,45.3,54.3,7.3,42.8,44.3
7927,94,3.18,100,45.4,53.9,7.34,42.8,43.8
7928,93.9,3.19,101,45.4,54,7.42,42.8,43.8
7929,93.9,3.19,100,45.7,54.2,7.42,42.8,43.7
7930,93.8,3.2,100,45.5,54.3,7.62,42.8,43.7
7931,93.7,3.19,100,45.6,54.2,7.54,42.8,43.5
7932,93.8,3.25,101,45.5,53.9,7.75,42.8,43.5
7933,93.8,3.22,101,45.6,53.7,7.66,42.8,43.3
7934,93.6,3.22,101,45.6,53.7,7.66,42.8,43.3
7935,93.9,3.23,101,45.6,53.6,7.75,42.8,43.7
7936,93.5,3.22,102,45.4,53.6,7.54,42.8,43.7
7937,93.7,3.23,102,45.5,53.6,7.42,42.8,43.4
7938,93.7,3.24,102,45.4,53.7,7.5,42.8,43.4
7939,93.7,3.25,102,45.3,53.7,7.42,42.8,43.4
7940,94.2,3.25,102,45.4,53.6,7.42,42.8,43.4
7941,93.6,3.24,102,45.4,53.6,7.3,42.8,43.4
7942,93.9,3.23,102,45.5,53.7,7.18,42.8,43.4
7943,93.7,3.24,102,45.4,53.6,7.26,42.8,43.3
7944,93.6,3.25,102,45.2,53.6,7.18,42.8,43.3
7945,93.8,3.23,102,45.2,53.6,7.22,42.8,43.5
7946,93.9,3.21,103,45.2,53.5,7.22,42.8,43.5
7947,93.9,3.2,103,45.2,53.3,7.14,42.8,43.2
7948,94,3.22,103,45.2,53.5,7.1,42.8,43.2
7949,94.2,3.23,103,45.3,53.3,7.1,42.8,43.1
7950,94.1,3.21,103,45.3,53.5,7.18,42.8,43.1
7951,94.3,3.21,103,47.7,53.5,6.82,42.8,43.1
7952,94.3,3.19,105,47.7,50.3,6.74,42.8,43.1
7953,94.3,3.24,105,47.8,49.7,6.74,42.8,43
7954,94.6,3.25,104,47.8,49.5,6.82,42.8,43
7955,94.4,3.26,104,47.8,49.5,6.7,42.8,43
7956,94.5,3.26,105,47.7,48.3,6.66,42.8,43
7957,94.6,3.23,105,47.8,48.1,6.66,42.8,43
7958,94.6,3.23,105,47.8,47.8,6.78,42.8,43
7959,94.9,3.22,104,47.9,47.5,6.7,42.8,43.1
7960,94.7,3.23,104,47.7,47.2,6.7,42.8,43.1
7961,94.8,3.24,104,47.9,47.2,6.74,42.8,43
7962,94.7,3.25,104,47.8,47.4,6.62,42.8,43
7963,95,3.25,104,47.8,47.1,6.58,42.8,43
7964,95,3.25,103,47.8,47.1,6.58,42.8,43
7965,95.3,3.24,104,47.8,47.2,6.54,42.8,43
7966,95,3.23,104,47.9,47.2,6.51,42.8,43
7967,95.2,3.24,103,47.8,47.2,6.51,42.8,43
7968,95,3.25,104,47.8,47.2,6.51,42.8,43
7969,95.8,3.25,103,47.8,47.1,6.47,42.6,42.9
7970,95.6,3.25,103,47.7,47.4,6.39,42.6,42.9
7971,96.1,3.24,103,47.8,47.2,6.31,42.6,43
7972,95.4,3.21,104,47.8,47.4,6.31,42.6,43
7973,95.8,3.23,104,47.9,47.2,6.31,42.6,42.9
7974,95.8,3.23,104,47.8,47.5,6.15,42.6,42.9
7975,95.8,3.19,103,45.4,47.4,6.08,42.6,42.8
7976,95.7,3.23,100,45.4,48.2,6.12,42.6,42.8
7977,95.8,3.21,99.6,45.4,48,6.12,42.6,42.7
7978,95.1,3.2,99.9,45.4,47.2,5.94,42.6,42.7
7979,95.6,3.22,100,45.6,47.2,5.92,42.6,42.8
7980,92.8,3.24,99.6,45.5,47.7,5.75,42.6,42.8
7981,95.6,3.24,99.9,45.7,48.7,5.92,42.6,42.8
7982,95.7,3.25,100,45.6,49.3,5.63,42.6,42.8
7983,95.5,3.26,101,45.5,48.9,5.8,42.6,42.9
7984,95.4,3.26,100,45.4,48.5,5.69,42.6,42.9
7985,95.5,3.25,101,45.3,48.2,5.8,42.6,42.9
7986,95.7,3.25,101,45.5,47.7,5.63,42.6,42.9
7987,95.4,3.24,100,45.4,48,5.58,42.6,42.9
7988,95.1,3.23,100,45.4,48,5.66,42.6,42.9
7989,95.4,3.25,100,45.5,47.8,5.61,42.6,42.9
7990,95.3,3.26,100,45.3,48,5.63,42.6,42.9
7991,95.2,3.26,100,45.3,48.5,5.66,42.6,42.8
7992,95.1,3.26,101,45.3,48.8,5.72,42.6,42.8
7993,95.4,3.25,99.9,45.3,48.8,5.66,41.9,42.9
7994,95.4,3.25,99.9,45.1,48.5,5.72,41.9,42.9
7995,95.4,3.22,99.5,45.3,48.4,5.63,41.9,42.2
7996,95.4,3.22,99.5,45.2,48.1,5.69,41.9,42.2
7997,95.7,3.25,99,45.3,48.1,5.69,41.9,41.7
7998,95.5,3.25,99.1,45.2,48.8,5.35,41.9,41.7
7999,95.4,3.24,98.6,45.3,47.8,5.58,41.9,41.6
8000,95.4,3.23,96.4,45.3,48.1,5.58,41.9,41.6
8001,95.5,3.24,96,45.3,47.7,5.69,41.9,41.7
8002,95.8,3.24,95.7,45.4,47.8,5.75,41.9,41.7
8003,95.4,3.24,96,45.5,47.4,5.75,41.9,41.3
8004,95.3,3.26,94.8,45.3,46.4,5.58,41.9,41.3
8005,95.4,3.26,94.8,45.2,45.8,5.66,41.9,41.7
8006,95.4,3.26,94.7,45.3,46.1,5.72,41.9,41.7
8007,95.2,3.26,95,45.3,44.9,5.83,41.9,41.3
8008,95.1,3.25,94.3,45,46.4,5.75,41.9,41.3
8009,95.3,3.26,94.5,45.3,45.4,5.83,41.9,41.3
8010,95.2,3.25,94.5,45.1,45.1,5.86,41.9,41.3
8011,95,3.26,94.1,45.2,44.9,5.92,41.9,41.2
8012,94.7,3.27,93.6,45.1,44.9,6,41.9,41.2
8013,94.6,3.27,93.7,45.2,44.9,6,41.9,41
8014,95.4,3.27,93.9,45.2,44.9,6.04,41.9,41
8015,95,3.27,93.9,45.2,44.9,6.19,41.9,41
8016,94.5,3.26,93.6,45.1,45.3,6,41.9,41
8017,94.3,3.26,93.9,45.2,46.6,6,41.9,41
8018,94.4,3.27,93.7,45.1,45.1,6,41.9,41
8019,94.6,3.22,93.9,45.1,45.3,6.19,41.9,40.9
8020,93.9,3.27,94.5,45.3,45.3,6.19,41.9,40.9
8021,93.7,3.24,93.8,45.3,45.4,6.19,41.9,41
8022,93.9,3.24,94.1,45.2,45.9,6.35,41.9,41
8023,93.9,3.23,94.1,45.2,45.9,4.64,41.9,39.1
8024,93.6,3.26,92.7,45.3,41.7,4.64,41.9,39.1
8025,93.2,3.24,91.8,45.4,41.1,4.86,41.9,39.9
8026,91.7,3.26,92.8,45.4,40.8,5.04,41.9,39.9
8027,93.1,3.26,92.9,45.3,40.2,4.97,41.9,40.9
8028,92.9,3.28,92.7,45.3,39.7,5.04,41.9,40.9
8029,92.8,3.24,92.5,45.6,39.9,4.89,41.9,40.7
8030,92.4,3.25,91.8,45.5,39.6,4.78,41.9,40.7
8031,92.4,3.26,92.3,45.5,39.4,4.78,41.9,40.7
8032,92.3,3.28,92.4,45.4,38.7,4.64,41.9,40.7
8033,91.9,3.28,92.2,45.3,38.1,5.01,41.9,40.7
8034,91.7,3.27,91.7,45.4,38.1,4.67,41.9,40.7
8035,91.7,3.29,91.7,45.3,38,4.64,41.9,40.7
8036,91.7,3.26,91.6,45.4,37.8,4.56,41.9,40.7
8037,91.4,3.27,91.1,45.3,37.6,4.56,41.9,40.7
8038,91.7,3.28,90.9,45.4,37.2,4.6,41.9,40.7
8039,90.9,3.3,90.7,45.3,37,4.56,41.9,40.9
8040,91.4,3.31,90.6,45.4,36.9,4.53,41.9,40.9
8041,91.4,3.29,90.3,45.3,36.9,4.46,41.9,41.2
8042,91.5,3.29,89.6,45.2,36.7,4.46,41.9,41.2
8043,91.4,3.25,89.8,45.3,37.8,4.26,41.9,40.6
8044,91.1,3.28,90.1,45.3,36.7,4.22,41.9,40.6
8045,91.2,3.26,89.9,45.4,36.3,4.26,41.9,40.1
8046,91.2,3.27,89.9,45.4,36.3,4.12,41.9,40.1
8047,90.8,3.26,89,45.6,36.9,4.12,41.9,40.9
8048,91,3.23,90.4,45.6,35.6,4.03,41.9,40.9
8049,90.8,3.22,89.8,45.6,33.4,4.03,41.9,41
8050,90.8,3.24,89.5,45.5,33.3,4,41.9,41
8051,90.7,3.23,89.8,45.7,33.7,3.96,41.9,41.2
8052,90.5,3.28,88.8,45.5,33.4,3.93,41.9,41.2
8053,90.5,3.29,88.6,45.5,33.6,3.93,41.9,40.9
8054,90.5,3.28,88.2,45.5,33.4,3.84,41.9,40.9
8055,90.4,3.27,88.2,45.5,33.6,3.77,41.9,40.9
8056,90.2,3.27,88.1,45.4,33.7,3.8,41.9,40.9
8057,90.3,3.28,87.8,45.3,33.9,3.84,41.9,40.9
8058,90,3.29,87.4,45.3,33.9,4.03,41.9,40.9
8059,89.6,3.28,87.1,45.3,33.7,3.9,41.9,40.9
8060,89.9,3.28,86.9,45.3,33.7,3.9,41.9,40.9
8061,90.1,3.28,86.8,45.4,33.7,4.09,41.9,40.7
8062,89.7,3.28,86.7,45.2,34.2,3.87,41.9,40.7
8063,89.7,3.26,86.9,45.4,33.9,4,41.9,40.9
8064,89.7,3.24,86.5,45.3,33.9,3.96,41.9,40.9
8065,89.8,3.28,87,45.3,35.6,4.09,41.9,40.4
8066,89.5,3.28,87,45.5,34.6,4.09,41.9,40.4
8067,89.7,3.3,86.8,45.4,34.9,3.87,41.9,40.7
8068,89.5,3.26,86.4,45.4,35.6,4.03,41.9,40.7
8069,89.4,3.29,86.9,45.4,35.4,3.96,41.9,41.3
8070,89.1,3.26,87.3,45.4,35.3,4.32,41.9,41.3
8071,89.1,3.23,87,45.6,34.9,4.39,41.9,40.9
8072,88.9,3.27,87,45.4,35.4,4.19,41.9,40.9
8073,88.8,3.26,86.1,45.6,34.6,4.26,41.9,42
8074,88.8,3.28,86.3,45.7,34.6,4.06,41.9,42
8075,88.2,3.27,85.2,45.6,34.4,3.87,41.9,42
8076,88.2,3.25,85.2,45.6,34.8,3.9,41.9,42
8077,88.2,3.26,85.2,45.6,35.1,3.46,41.9,41.8
8078,87.9,3.28,85.2,45.6,35.6,3.43,41.9,41.8
8079,87.8,3.25,85.2,45.4,34.2,3.34,41.9,42.1
8080,87.6,3.29,85.2,45.8,35.3,3.31,41.9,42.1
8081,87.6,3.26,85.2,45.6,35.6,3.28,41.9,41.8
8082,87.4,3.33,85.2,45.9,36.5,3.19,41.9,41.8
8083,87.3,3.33,85.2,45.9,36.7,3.07,41.9,42.1
8084,87.1,3.33,85.2,45.9,36.5,3.19,41.9,42.1
8085,87.1,3.31,85.2,46,36.5,2.96,41.9,42.3
8086,86.8,3.3,85.2,46.1,36.9,3.04,41.9,42.3
8087,87.1,3.32,85.2,46,37.2,3.04,41.9,42.3
8088,86.9,3.34,85.2,46.2,38.2,2.96,41.9,42.3
8089,86.6,3.34,85.2,46.2,38.4,2.78,41.9,42.3
8090,86.7,3.33,85.2,46.2,38.5,2.87,41.9,42.3
8091,86.5,3.3,85.2,46.4,38.5,2.84,41.9,41.9
8092,86.1,3.3,85.2,46.3,38.4,2.75,41.9,41.9
8093,86.4,3.28,85.2,46.2,38.7,2.59,41.9,42
8094,86.2,3.26,85.2,46.4,39,2.48,41.9,42
